player,player_id,team,nationality,pos,overall,market_value,transfer_open,pace_score,shoot_score,pass_score,dribble_score,defense_score,physic_score,goals,xg_total,assists,key_passes,passes_total,pass_completion,dribbles_total,dribbles_won,pressures,progressive_passes,formations,best_formation,strengths,weaknesses,systems,competitions
Tiago Barreiros de Melo Tomás,41783.0,Wolfsburg,EU,ST,55,1-6M€,42,44,40,56,73,46,42,0.0,0.0,0,0,12.0,0.8333333333333334,2.0,2.0,11.0,3.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,['Dribble réussi'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['Bundesliga 2023/24']
Tiago Emanuel Embaló Djaló,29992.0,Lille,EU,CB,55,1-6M€,62,44,40,62,71,46,44,0.0,0.053001884,0,0,42.0,0.9285714285714286,1.0,1.0,4.0,15.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Tim Breithaupt,51825.0,Augsburg,EU,CDM,55,1-6M€,30,41,40,62,40,51,42,0.0,0.0,0,0,21.0,0.9523809523809523,0.0,0.0,11.0,6.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['Bundesliga 2023/24']
Tim Drexler,426425.0,Hoffenheim,EU,CB,55,1-6M€,79,44,40,63,42,52,44,0.0,0.0,0,0,39.0,0.9487179487179487,1.0,0.0,14.0,16.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Bundesliga 2023/24']
Tim Oermann,297024.0,Bochum,EU,RWB,55,1-6M€,79,41,40,47,40,50,41,0.0,0.0,0,0,16.0,0.625,0.0,0.0,9.0,8.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston droit', '3 derrière', 'Transitions']",['Bundesliga 2023/24']
Tim Skarke,9209.0,Darmstadt 98,EU,RM,55,1-6M€,13,42,40,51,40,51,44,0.0,0.0,0,2,35.0,0.6857142857142857,0.0,0.0,22.0,13.0,"['4-4-2', '4-2-3-1']",4-4-2,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Ailier rentrant', 'Contre-attaque']",['Bundesliga 2023/24']
Timothee Pembele,39517.0,Paris Saint-Germain,FR,RB,55,1-6M€,42,46,52,55,65,59,46,0.0,0.044078525,0,0,54.0,0.7777777777777778,3.0,2.0,26.0,9.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Timothy Castagne,6989.0,Belgium,BE,RB,55,1-6M€,71,43,40,59,40,47,46,0.0,0.0,0,0,62.0,0.8387096774193549,0.0,0.0,5.0,19.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
Timothy Weah,3377.0,Lille,EU,LB,55,1-6M€,71,42,46,58,40,48,46,0.0,0.0648248164,0,3,57.0,0.8245614035087719,0.0,0.0,7.0,15.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,['Passes clés'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Tom Krauß,38917.0,FSV Mainz 05,EU,CM,55,1-6M€,33,40,41,64,40,43,40,0.0,0.056954509,0,0,7.0,1.0,0.0,0.0,6.0,0.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Tomás Pina Isla,6622.0,Deportivo Alavés,EU,CM,55,1-6M€,64,40,40,51,40,53,42,0.0,0.0,0,0,18.0,0.7222222222222222,0.0,0.0,25.0,3.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['La Liga 2020/21']
Tomáš Koubek,3428.0,Augsburg,EU,GK,55,1-6M€,18,43,40,52,40,44,43,0.0,0.0,0,0,34.0,0.7058823529411765,0.0,0.0,0.0,25.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Bundesliga 2023/24']
Trent Alexander-Arnold,3664.0,England,EN,CDM,55,1-6M€,49,42,88,60,40,46,44,1.0,0.7835,0,3,47.0,0.8723404255319149,0.0,0.0,4.0,16.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Finition', 'Passes clés']","['Jeu de passe', 'Travail défensif', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['UEFA Euro 2024']
Ui-Jo Hwang,29966.0,South Korea,EU,ST,55,1-6M€,45,42,43,52,71,45,42,0.0,0.323128,0,0,8.0,0.75,1.0,1.0,9.0,2.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['FIFA World Cup 2022']
Umut Tohumcu,251293.0,Hoffenheim,EU,CM,55,1-6M€,33,44,40,60,43,49,43,0.0,0.0,0,0,22.0,0.9090909090909091,2.0,0.0,18.0,5.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Bundesliga 2023/24']
Unai Simón Mendibil,11748.0,Spain,ES,GK,55,1-6M€,15,54,40,63,40,44,55,0.0,0.0,0,0,141.0,0.7659574468085106,0.0,0.0,0.0,99.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['UEFA Euro 2024']
Valentin Carboni,148397.0,Argentina,AR,RW,55,1-6M€,75,40,40,54,40,43,40,0.0,0.0,0,0,5.0,0.8,0.0,0.0,6.0,0.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Haute pression', 'Ailier haut', 'Contre-pressing']",['Copa America 2024']
Valentin Rongier,3365.0,Marseille,EU,CDM,55,1-6M€,93,44,40,60,40,61,49,0.0,0.0,0,1,75.0,0.84,0.0,0.0,28.0,28.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Passes progressives'],"['Jeu de passe', 'Finition', 'Dribble']","['Double pivot', 'Récupération', 'Bloc bas']",['Ligue 1 2022/23']
Vanja Milinković Savić,20600.0,Serbia,RS,GK,55,1-6M€,84,50,40,57,40,44,48,0.0,0.0,0,0,91.0,0.7142857142857143,0.0,0.0,0.0,72.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Vicente Iborra De La Fuente,3497.0,Villarreal,EU,CDM,55,1-6M€,13,42,40,63,40,48,43,0.0,0.03460866,0,0,35.0,0.9428571428571428,0.0,0.0,8.0,12.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,['Précision passe'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['La Liga 2020/21']
Victor Bernth Kristansen,60343.0,Denmark,DK,LWB,55,1-6M€,88,40,40,55,40,53,42,0.0,0.0,1,0,21.0,0.8095238095238095,0.0,0.0,16.0,4.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston gauche', '3 derrière', 'Transitions']",['UEFA Euro 2024']
Thomas Müller,5562.0,Germany,DE,ST,55,1-6M€,79,43,42,47,42,45,41,0.0,0.23735376,0,1,16.0,0.625,1.0,0.0,9.0,9.0,"['4-3-3', '4-4-2', '4-2-3-1']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Attaque directe', 'Pressing avant', 'Profondeur']",['UEFA Euro 2024']
Thomas Foket,15782.0,Stade de Reims,EU,RB,55,1-6M€,65,43,40,60,40,52,47,0.0,0.0,0,3,64.0,0.859375,0.0,0.0,13.0,21.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Passes progressives', 'Passes clés']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Sergio Fernando Peña Flores,10836.0,Peru,EU,CM,55,1-6M€,16,48,40,52,55,48,45,0.0,0.0,0,0,41.0,0.7073170731707317,3.0,1.0,15.0,21.0,"['4-3-3', '4-2-3-1', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Box-to-box', 'Pressing collectif', 'Transitions']",['Copa America 2024']
Thibaut Courtois,3509.0,Real Madrid,ES,GK,55,1-6M€,34,45,40,55,40,44,45,0.0,0.0,0,0,58.0,0.7413793103448276,0.0,0.0,0.0,34.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['La Liga 2020/21']
Sergio Postigo Redondo,6682.0,Levante UD,EU,CB,55,1-6M€,32,43,40,59,40,51,45,0.0,0.0,0,0,45.0,0.8444444444444444,0.0,0.0,11.0,24.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['La Liga 2020/21']
Sergio Rochet Álvarez,36710.0,Uruguay,EU,GK,55,1-6M€,24,51,40,60,40,45,52,0.0,0.0,0,0,116.0,0.7327586206896551,0.0,0.0,2.0,77.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']","['FIFA World Cup 2022', 'Copa America 2024']"
Seung-Gyu Kim,37641.0,South Korea,EU,GK,55,1-6M€,73,43,40,46,40,44,42,0.0,0.0,0,0,33.0,0.5757575757575758,0.0,0.0,0.0,24.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['FIFA World Cup 2022']
Silvan Widmer,7796.0,FSV Mainz 05,EU,RWB,55,1-6M€,37,47,41,61,40,64,42,0.0,0.11769032,2,1,112.0,0.8035714285714286,0.0,0.0,34.0,47.0,"['3-4-3', '3-5-2', '5-3-2']",3-4-3,['Passes progressives'],"['Jeu de passe', 'Finition', 'Dribble']","['Piston droit', '3 derrière', 'Transitions']",['Bundesliga 2023/24']
Sinaly Diomande,39018.0,Lyon,EU,CB,55,1-6M€,48,43,40,58,40,56,46,0.0,0.0,0,0,56.0,0.8214285714285714,0.0,0.0,21.0,20.0,"['4-3-3', '3-5-2', '5-3-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Ligne haute', 'Sortie balle au sol', 'Couverture de zone']",['Ligue 1 2022/23']
Sofyan Amrabat,5234.0,Morocco,MA,CDM,55,1-6M€,53,41,40,48,40,52,42,0.0,0.0,0,1,20.0,0.65,0.0,0.0,13.0,11.0,"['4-2-3-1', '4-3-3', '3-5-2']",4-2-3-1,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Double pivot', 'Récupération', 'Bloc bas']",['FIFA World Cup 2022']
Souleyman Doumbia,23319.0,Angers,EU,LB,55,1-6M€,34,43,40,58,71,52,44,0.0,0.0,0,0,37.0,0.8378378378378378,1.0,1.0,13.0,8.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['Ligue 1 2022/23']
Stefan Posch,11821.0,Austria,AT,RB,55,1-6M€,26,46,40,52,58,52,45,0.0,0.0,0,0,43.0,0.6976744186046512,2.0,1.0,13.0,18.0,"['4-3-3', '4-2-3-1', '3-4-3']",4-3-3,"['Polyvalence', 'Discipline tactique']","['Jeu de passe', 'Travail défensif', 'Finition']","['Piston offensif', 'Débordement', 'Centres']",['UEFA Euro 2024']
Steve Mandanda,3543.0,Rennes,EU,GK,55,1-6M€,34,50,40,57,40,44,47,0.0,0.0,0,0,88.0,0.7045454545454546,0.0,0.0,0.0,71.0,"['4-3-3', '4-4-2', '3-5-2']",4-3-3,['Passes progressives'],"['Jeu de passe', 'Travail défensif', 'Finition']","['Relance au pied', 'Distribution longue']",['Ligue 1 2022/23']
